sneakerId,brand,sneakerName,price,releaseDate,size,buyerRegion
281,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$624,2/25/17,9.5,Connecticut
282,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$691,2/25/17,6,Oregon
283,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$619,2/25/17,8.5,Connecticut
284,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$785,2/25/17,12.5,Oregon
285,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$599,2/25/17,7,New York
286,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,2/25/17,10.5,Ohio
287,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,2/25/17,10,Washington
288,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,100",9/9/17,10,Ohio
289,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,900",9/9/17,10.5,Ohio
290,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,000",9/9/17,10.5,New York
291,Off-White,Nike-Air-Max-90-Off-White,$890,9/9/17,9,California
292,Off-White,Nike-Air-Presto-Off-White,"$1,050",9/9/17,8,Wisconsin
293,Off-White,Nike-Air-Presto-Off-White,"$1,190",9/9/17,8,Rhode Island
294,Off-White,Nike-Air-VaporMax-Off-White,$990,9/9/17,9,Nevada
295,Off-White,Nike-Air-VaporMax-Off-White,"$1,070",9/9/17,10,California
296,Off-White,Nike-Blazer-Mid-Off-White,$700,9/9/17,12,Ohio
297,Off-White,Nike-Blazer-Mid-Off-White,$670,9/9/17,9.5,Connecticut
298,Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,$985,2/19/16,9.5,Ohio
299,Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$2,300",6/27/15,14,Iowa
300,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$910,9/24/16,8.5,Minnesota
301,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$680,11/23/16,11,Washington
302,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,002",11/23/16,10,California
303,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$810,2/11/17,9.5,Colorado
304,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$998,2/11/17,6,Michigan
305,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$817,12/17/16,5,California
306,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$700,12/17/16,9,California
307,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$469,4/29/17,11,Virginia
308,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$431,4/29/17,10.5,Oklahoma
309,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,4/29/17,10.5,Florida
310,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$626,2/25/17,9.5,Texas
311,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$635,2/25/17,13,New Jersey
312,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,14,New York
313,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$599,2/25/17,7,California
314,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$608,2/25/17,10,Ohio
315,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,8,California
316,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$569,2/25/17,8,Washington
317,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,2/25/17,11,Texas
318,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,700",9/9/17,10,Michigan
319,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,110",9/9/17,9.5,Florida
320,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,050",9/9/17,11,Florida
321,Off-White,Nike-Air-Max-90-Off-White,$870,9/9/17,10.5,Texas
322,Off-White,Nike-Air-Presto-Off-White,"$1,210",9/9/17,10,Massachusetts
323,Off-White,Nike-Air-VaporMax-Off-White,$999,9/9/17,10.5,Maryland
324,Off-White,Nike-Blazer-Mid-Off-White,$620,9/9/17,8,New Jersey
325,Off-White,Nike-Blazer-Mid-Off-White,$625,9/9/17,10,New York
326,Off-White,Nike-Blazer-Mid-Off-White,$664,9/9/17,8.5,Connecticut
327,Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$1,890",6/27/15,12,Kentucky
328,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$790,9/24/16,7,California
329,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$800,9/24/16,7,California
330,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$975,2/11/17,5,Oregon
331,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$875,2/11/17,12,New York
332,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$860,12/17/16,6,California
333,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,4/29/17,10,New Jersey
334,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,4/29/17,9.5,North Carolina
335,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$474,4/29/17,9.5,Florida
336,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$567,2/25/17,9,California
337,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$679,2/25/17,13,Missouri
338,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$603,2/25/17,9.5,New York
339,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,2/25/17,12,Connecticut
340,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$635,2/25/17,6.5,New York
341,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,2/25/17,10.5,New Jersey
342,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$701,2/25/17,5,Massachusetts
343,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$618,2/25/17,8.5,California
344,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,100",9/9/17,9.5,Ohio
345,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,815",9/9/17,11,California
346,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,100",9/9/17,9.5,California
347,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,999",9/9/17,13,California
348,Off-White,Nike-Air-Max-90-Off-White,$820,9/9/17,12,New York
349,Off-White,Nike-Air-Presto-Off-White,"$1,250",9/9/17,9,Massachusetts
350,Off-White,Nike-Air-Presto-Off-White,"$1,110",9/9/17,12,Alabama
351,Off-White,Nike-Air-VaporMax-Off-White,"$1,000",9/9/17,11.5,New York
352,Off-White,Nike-Blazer-Mid-Off-White,$675,9/9/17,10,California
353,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$971,9/24/16,10.5,California
354,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$794,2/11/17,9.5,New York
355,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$748,2/11/17,8.5,New York
356,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$465,4/29/17,10.5,Texas
357,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$436,4/29/17,11,California
358,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,4/29/17,9.5,Massachusetts
359,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$476,4/29/17,10,Ohio
360,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$474,4/29/17,9,Texas
361,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$454,4/29/17,11,New York
362,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$635,4/29/17,6,New York
363,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$594,2/25/17,9,Arizona
364,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$550,2/25/17,8,California
365,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$719,2/25/17,5,Illinois
366,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$634,2/25/17,11,California
367,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,900",9/9/17,9,Pennsylvania
368,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,850",9/9/17,13,New York
369,Off-White,Nike-Air-Max-90-Off-White,$900,9/9/17,9,California
370,Off-White,Nike-Air-Presto-Off-White,"$1,100",9/9/17,9,Nevada
371,Off-White,Nike-Air-Presto-Off-White,"$1,250",9/9/17,9,Ohio
372,Off-White,Nike-Air-VaporMax-Off-White,"$1,000",9/9/17,12,Illinois
373,Off-White,Nike-Air-VaporMax-Off-White,"$1,050",9/9/17,10.5,California
374,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$970,9/24/16,9.5,California
375,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,145",9/24/16,11.5,Kentucky
376,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$700,11/23/16,10,New York
377,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,001",11/23/16,9.5,Oklahoma
378,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$998,11/23/16,11,Kentucky
379,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$795,2/11/17,11,Oregon
380,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$490,4/29/17,7,Texas
381,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,4/29/17,8.5,California
382,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,4/29/17,10,Texas
383,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,4/29/17,11,Rhode Island
384,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$610,2/25/17,9.5,Florida
385,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,2/25/17,9,New York
386,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$594,2/25/17,9,Ohio
387,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,2/25/17,10.5,California
388,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,910",9/9/17,10,Georgia
389,Off-White,Nike-Air-Presto-Off-White,"$1,200",9/9/17,11,Colorado
390,Off-White,Nike-Air-Presto-Off-White,"$1,200",9/9/17,11,Tennessee
391,Off-White,Nike-Air-Presto-Off-White,"$1,275",9/9/17,9,California
392,Off-White,Nike-Air-VaporMax-Off-White,"$1,080",9/9/17,8,New York
393,Off-White,Nike-Air-VaporMax-Off-White,"$1,007",9/9/17,9.5,California
394,Off-White,Nike-Blazer-Mid-Off-White,$720,9/9/17,9,California
395,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$925,9/24/16,6,Oklahoma
396,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$681,11/23/16,9.5,Oklahoma
397,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,000",11/23/16,9.5,Oklahoma
398,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$802,2/11/17,12,New York
399,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$676,12/17/16,9,Oregon
400,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$463,4/29/17,9.5,Washington
401,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,4/29/17,9,California
402,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,4/29/17,10.5,Colorado
403,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$468,4/29/17,8.5,California
404,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$515,4/29/17,4,Michigan
405,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,4/29/17,9.5,West Virginia
406,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$624,2/25/17,7,Florida
407,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$605,2/25/17,10,Texas
408,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$602,2/25/17,11,Florida
409,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$599,2/25/17,9,California
410,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$627,2/25/17,13,Michigan
411,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$650,2/25/17,11,California
412,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$600,2/25/17,9.5,Arizona
413,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,2/25/17,11.5,Indiana
414,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,800",9/9/17,9.5,California
415,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,725",9/9/17,13,California
416,Off-White,Nike-Air-Max-90-Off-White,$900,9/9/17,7,New York
417,Off-White,Nike-Air-Presto-Off-White,"$1,250",9/9/17,9,New Jersey
418,Off-White,Nike-Air-Presto-Off-White,"$1,065",9/9/17,12,Arkansas
419,Off-White,Nike-Air-VaporMax-Off-White,"$1,090",9/9/17,8.5,Arizona
420,Off-White,Nike-Air-VaporMax-Off-White,$955,9/9/17,10,California
421,Off-White,Nike-Blazer-Mid-Off-White,$690,9/9/17,10.5,New York
422,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$871,9/24/16,8,Nevada
423,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$988,11/23/16,9,Pennsylvania
424,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$761,2/11/17,8.5,Oregon
425,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$801,12/17/16,12,Nevada
426,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$491,4/29/17,11.5,North Carolina
427,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$465,4/29/17,10,New York
428,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$520,4/29/17,12,California
429,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$459,4/29/17,8.5,South Carolina
430,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$540,4/29/17,14,Nevada
431,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$451,4/29/17,9,Oregon
432,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,2/25/17,7.5,Texas
433,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$611,2/25/17,9.5,New York
434,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$610,2/25/17,10.5,Texas
435,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$633,2/25/17,11,Kentucky
436,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$640,2/25/17,11,New York
437,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,772",9/9/17,9.5,California
438,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,000",9/9/17,8,Arizona
439,Off-White,Nike-Air-Max-90-Off-White,$948,9/9/17,9,California
440,Off-White,Nike-Air-Presto-Off-White,"$1,350",9/9/17,7,New York
441,Off-White,Nike-Air-Presto-Off-White,"$1,060",9/9/17,12,California
442,Off-White,Nike-Air-VaporMax-Off-White,$929,9/9/17,12,Washington
443,Off-White,Nike-Air-VaporMax-Off-White,$885,9/9/17,10,California
444,Off-White,Nike-Blazer-Mid-Off-White,$715,9/9/17,10,California
445,Off-White,Nike-Blazer-Mid-Off-White,$690,9/9/17,10.5,Connecticut
446,Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2015,"$1,150",8/22/15,13,Florida
447,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$760,9/24/16,7.5,Oklahoma
448,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$640,11/23/16,8,Tennessee
449,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$799,2/11/17,11,Colorado
450,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$664,12/17/16,8,New York
451,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,4/29/17,9,New York
452,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$464,4/29/17,11,Virginia
453,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$510,4/29/17,12,New York
454,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$461,4/29/17,9,Oregon
455,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$624,4/29/17,6,New Jersey
456,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$560,2/25/17,8,Texas
457,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,2/25/17,10.5,New York
458,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$565,2/25/17,8,California
459,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$629,2/25/17,10,Georgia
460,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,14,Texas
461,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,9,California
462,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$627,2/25/17,13,Illinois
463,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$688,2/25/17,13,California
464,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,2/25/17,9.5,New York
465,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,9,California
466,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,950",9/9/17,10.5,Texas
467,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,770",9/9/17,13,California
468,Off-White,Nike-Air-Max-90-Off-White,$760,9/9/17,12,California
469,Off-White,Nike-Air-Max-90-Off-White,$820,9/9/17,10,California
470,Off-White,Nike-Air-Presto-Off-White,"$1,195",9/9/17,13,Virginia
471,Off-White,Nike-Air-VaporMax-Off-White,$940,9/9/17,11,California
472,Off-White,Nike-Air-VaporMax-Off-White,$970,9/9/17,11,Ohio
473,Off-White,Nike-Air-VaporMax-Off-White,"$1,350",9/9/17,9.5,Alaska
474,Off-White,Nike-Air-VaporMax-Off-White,"$1,050",9/9/17,12,Colorado
475,Off-White,Nike-Blazer-Mid-Off-White,$660,9/9/17,11,California
476,Off-White,Nike-Blazer-Mid-Off-White,$725,9/9/17,13,New York
477,Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$1,875",6/27/15,11,California
478,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,005",9/24/16,10.5,Maryland
479,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$775,11/23/16,11.5,Kentucky
480,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$620,11/23/16,10.5,New Jersey
481,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,009",11/23/16,10.5,North Carolina
482,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$782,2/11/17,13,Ohio
483,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$755,2/11/17,8.5,New York
484,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$788,12/17/16,11,Virginia
485,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,4/29/17,10.5,Massachusetts
486,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$455,4/29/17,8.5,Massachusetts
487,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$455,4/29/17,11,Texas
488,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$625,4/29/17,6,California
489,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$466,4/29/17,10,California
490,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$605,4/29/17,5,California
491,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$595,2/25/17,10.5,New York
492,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,2/25/17,7.5,New York
493,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,7,California
494,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$646,2/25/17,10,California
495,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,10.5,Texas
496,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,9,California
497,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,850",9/9/17,12,Oregon
498,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,900",9/9/17,11,Virginia
499,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,950",9/9/17,9.5,California
500,Off-White,Nike-Air-Max-90-Off-White,$800,9/9/17,9,California
501,Off-White,Nike-Air-Presto-Off-White,"$1,265",9/9/17,9,New York
502,Off-White,Nike-Air-Presto-Off-White,"$1,350",9/9/17,7,New York
503,Off-White,Nike-Air-VaporMax-Off-White,"$1,050",9/9/17,11,Maryland
504,Off-White,Nike-Blazer-Mid-Off-White,$580,9/9/17,7.5,Ohio
505,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$765,11/23/16,13,Florida
506,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$616,11/23/16,10.5,Florida
507,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,045",11/23/16,7,New York
508,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$771,2/11/17,10,New York
509,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$775,12/17/16,13,Virginia
510,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$639,4/29/17,6,California
511,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$440,4/29/17,8,Florida
512,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$459,4/29/17,11,Florida
513,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$530,4/29/17,7,New Jersey
514,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$440,4/29/17,11,California
515,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$611,2/25/17,10.5,Texas
516,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$670,2/25/17,12,Pennsylvania
517,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,2/25/17,9.5,California
518,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$611,2/25/17,9.5,Florida
519,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,9,Washington
520,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$628,2/25/17,10.5,Pennsylvania
521,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,800",9/9/17,7.5,New York
522,Off-White,Nike-Air-Max-90-Off-White,$670,9/9/17,8,New York
523,Off-White,Nike-Air-Max-90-Off-White,$810,9/9/17,9,California
524,Off-White,Nike-Air-Presto-Off-White,"$1,105",9/9/17,8,California
525,Off-White,Nike-Air-Presto-Off-White,$900,9/9/17,11,California
526,Off-White,Nike-Air-Presto-Off-White,"$1,108",9/9/17,11,Illinois
527,Off-White,Nike-Blazer-Mid-Off-White,$715,9/9/17,13,California
528,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,060",9/24/16,11,Kentucky
529,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$820,2/11/17,11,California
530,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$775,12/17/16,10,Texas
531,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$464,4/29/17,10,New Jersey
532,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$450,4/29/17,10,Delaware
533,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$469,4/29/17,11,Texas
534,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,2/25/17,10.5,Florida
535,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,2/25/17,9,New York
536,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,2/25/17,9,Illinois
537,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$720,2/25/17,6,California
538,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$650,2/25/17,11,Texas
539,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$635,2/25/17,10,Michigan
540,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,890",9/9/17,10.5,Pennsylvania
541,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,886",9/9/17,11,Oklahoma
542,Off-White,Nike-Air-Max-90-Off-White,$800,9/9/17,11,Texas
543,Off-White,Nike-Air-Max-90-Off-White,$780,9/9/17,12,Georgia
544,Off-White,Nike-Air-Presto-Off-White,"$1,150",9/9/17,11,Indiana
545,Off-White,Nike-Air-Presto-Off-White,"$1,149",9/9/17,12,Connecticut
546,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,155",9/24/16,11.5,California
547,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$725,11/23/16,10,New Jersey
548,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$784,2/11/17,7.5,New York
549,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$941,2/11/17,4,Oregon
550,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$820,12/17/16,13,New York
551,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$700,12/17/16,9,Oklahoma
552,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$462,4/29/17,9.5,Oregon
553,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$472,4/29/17,10,Michigan
554,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$535,4/29/17,13,Texas
555,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$648,4/29/17,6,Massachusetts
556,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,4/29/17,10.5,California
557,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,2/25/17,4,New York
558,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,2/25/17,6.5,Michigan
559,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$629,2/25/17,11,Washington
560,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,9,New Jersey
561,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$725,2/25/17,12.5,New York
562,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,786",9/9/17,11,California
563,Off-White,Nike-Air-VaporMax-Off-White,$945,9/9/17,10,Florida
564,Off-White,Nike-Blazer-Mid-Off-White,$675,9/9/17,9.5,North Carolina
565,Yeezy,Adidas-Yeezy-Boost-350-Low-Oxford-Tan,"$1,299",12/29/15,12,New York
566,Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,"$1,455",2/19/16,6,Florida
567,Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$1,995",6/27/15,10,New York
